"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","269","Erstellt eine Aktennotiz als HTML-Dokument in einer Akte.","TOOLS.add(new ToolDefinition(""create_note"", ""Erstellt eine Aktennotiz als HTML-Dokument in einer Akte."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","271","Interne ID der Akte","new ToolParameter(""caseId"", ""string"", ""Interne ID der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","272","Inhalt der Notiz (HTML erlaubt: b, i, br, ul, li)","new ToolParameter(""content"", ""string"", ""Inhalt der Notiz (HTML erlaubt: b, i, br, ul, li)"", true)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","275","Erstellt einen neuen Kontakt oder gibt einen bestehenden ähnlichen Kontakt zurück.","TOOLS.add(new ToolDefinition(""create_or_get_contact"", ""Erstellt einen neuen Kontakt oder gibt einen bestehenden ähnlichen Kontakt zurück."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","277","Nachname (erforderlich wenn keine Firma angegeben)","new ToolParameter(""name"", ""string"", ""Nachname (erforderlich wenn keine Firma angegeben)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","278","Vorname (optional)","new ToolParameter(""firstName"", ""string"", ""Vorname (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","282","Straße (optional)","new ToolParameter(""street"", ""string"", ""Straße (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","291","Fügt einen bestehenden Kontakt als Beteiligten zu einer Akte hinzu.","TOOLS.add(new ToolDefinition(""add_party_to_case"", ""Fügt einen bestehenden Kontakt als Beteiligten zu einer Akte hinzu."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","293","Interne ID der Akte","new ToolParameter(""caseId"", ""string"", ""Interne ID der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","295","Beteiligtentyp (z.B. Mandant, Gegner)","new ToolParameter(""partyType"", ""string"", ""Beteiligtentyp (z.B. Mandant, Gegner)"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","296","Aktenzeichen des Beteiligten (optional)","new ToolParameter(""reference"", ""string"", ""Aktenzeichen des Beteiligten (optional)"", false)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","300","Listet alle verfügbaren Rechnungsnummernkreise auf. Nützlich um die Pool-ID für create_invoice zu ermitteln.","""Listet alle verfügbaren Rechnungsnummernkreise auf. Nützlich um die Pool-ID für create_invoice zu ermitteln."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","303","Erstellt eine neue Rechnung in einer Akte.","TOOLS.add(new ToolDefinition(""create_invoice"", ""Erstellt eine neue Rechnung in einer Akte."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","305","Interne ID der Akte","new ToolParameter(""caseId"", ""string"", ""Interne ID der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","306","Name des Rechnungskreises","new ToolParameter(""invoicePool"", ""string"", ""Name des Rechnungskreises"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","307","Name des Rechnungstyps","new ToolParameter(""invoiceType"", ""string"", ""Name des Rechnungstyps"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","311","Fügt eine Position zu einer bestehenden Rechnung hinzu.","TOOLS.add(new ToolDefinition(""create_invoice_position"", ""Fügt eine Position zu einer bestehenden Rechnung hinzu."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","313","ID der Rechnung","new ToolParameter(""invoiceId"", ""string"", ""ID der Rechnung"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","321","Erstellt eine Verfügung/Sofortnachricht in einer Akte.","TOOLS.add(new ToolDefinition(""create_instant_message"", ""Erstellt eine Verfügung/Sofortnachricht in einer Akte."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","323","Interne ID der Akte","new ToolParameter(""caseId"", ""string"", ""Interne ID der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","324","Inhalt der Nachricht","new ToolParameter(""content"", ""string"", ""Inhalt der Nachricht"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","325","Benutzername des Empfängers (optional, wird als @Erwähnung hinzugefügt)","new ToolParameter(""recipient"", ""string"", ""Benutzername des Empfängers (optional, wird als @Erwähnung hinzugefügt)"", false)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","330","Kurzrubrum / Bezeichnung der Akte","new ToolParameter(""name"", ""string"", ""Kurzrubrum / Bezeichnung der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","333","Benutzername des Anwalts (optional)","new ToolParameter(""lawyer"", ""string"", ""Benutzername des Anwalts (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","334","Benutzername des Sachbearbeiters (optional)","new ToolParameter(""assistant"", ""string"", ""Benutzername des Sachbearbeiters (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","335","Aktennotiz (optional)","new ToolParameter(""notice"", ""string"", ""Aktennotiz (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","339","Erstellt einen neuen Kontakt. Führt keine Ähnlichkeitssuche durch — dafür gibt es create_or_get_contact.","TOOLS.add(new ToolDefinition(""create_contact"", ""Erstellt einen neuen Kontakt. Führt keine Ähnlichkeitssuche durch — dafür gibt es create_or_get_contact."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","341","Nachname (erforderlich wenn keine Firma angegeben)","new ToolParameter(""name"", ""string"", ""Nachname (erforderlich wenn keine Firma angegeben)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","342","Vorname (optional)","new ToolParameter(""firstName"", ""string"", ""Vorname (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","345","Titel (optional, z.B. Dr., Prof.)","new ToolParameter(""title"", ""string"", ""Titel (optional, z.B. Dr., Prof.)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","346","Straße (optional)","new ToolParameter(""street"", ""string"", ""Straße (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","360","Aktualisiert eine bestehende Akte. Nur die angegebenen Felder werden geändert.","TOOLS.add(new ToolDefinition(""update_case"", ""Aktualisiert eine bestehende Akte. Nur die angegebenen Felder werden geändert."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","362","Interne ID der Akte","new ToolParameter(""caseId"", ""string"", ""Interne ID der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","363","Neues Kurzrubrum / Bezeichnung (optional)","new ToolParameter(""name"", ""string"", ""Neues Kurzrubrum / Bezeichnung (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","364","Neuer Grund/Gegenstand (optional)","new ToolParameter(""reason"", ""string"", ""Neuer Grund/Gegenstand (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","365","Neues Sachgebiet (optional)","new ToolParameter(""subjectField"", ""string"", ""Neues Sachgebiet (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","366","Neuer Anwalt - Benutzername (optional)","new ToolParameter(""lawyer"", ""string"", ""Neuer Anwalt - Benutzername (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","367","Neuer Sachbearbeiter - Benutzername (optional)","new ToolParameter(""assistant"", ""string"", ""Neuer Sachbearbeiter - Benutzername (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","368","Neue Aktennotiz (optional)","new ToolParameter(""notice"", ""string"", ""Neue Aktennotiz (optional)"", false)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","374","Neuer Nachname (optional)","new ToolParameter(""name"", ""string"", ""Neuer Nachname (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","375","Neuer Vorname (optional)","new ToolParameter(""firstName"", ""string"", ""Neuer Vorname (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","378","Neuer Titel (optional)","new ToolParameter(""title"", ""string"", ""Neuer Titel (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","379","Neue Straße (optional)","new ToolParameter(""street"", ""string"", ""Neue Straße (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","383","Neues Land (optional)","new ToolParameter(""country"", ""string"", ""Neues Land (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","385","Neues Telefon (optional)","new ToolParameter(""phone"", ""string"", ""Neues Telefon (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","386","Neues Mobiltelefon (optional)","new ToolParameter(""mobile"", ""string"", ""Neues Mobiltelefon (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","387","Neues Fax (optional)","new ToolParameter(""fax"", ""string"", ""Neues Fax (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","389","Neues Geschlecht (optional, Werte: MALE, FEMALE, OTHER, LEGALENTITY, UNDEFINED)","new ToolParameter(""gender"", ""string"", ""Neues Geschlecht (optional, Werte: MALE, FEMALE, OTHER, LEGALENTITY, UNDEFINED)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","394","Gibt alle offenen Timesheets zurück.","TOOLS.add(new ToolDefinition(""get_all_open_timesheets"", ""Gibt alle offenen Timesheets zurück."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","397","Gibt alle offenen Timesheets einer Akte zurück.","TOOLS.add(new ToolDefinition(""get_open_timesheets_for_case"", ""Gibt alle offenen Timesheets einer Akte zurück."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","398","Interne ID der Akte","Arrays.asList(new ToolParameter(""caseId"", ""string"", ""Interne ID der Akte"", true))));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","400","Gibt alle erfassten Zeiteinträge eines Timesheets zurück.","TOOLS.add(new ToolDefinition(""get_timesheet_positions"", ""Gibt alle erfassten Zeiteinträge eines Timesheets zurück."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","412","Benutzername der buchenden Person (optional, Standard: angemeldeter Benutzer)","new ToolParameter(""principal"", ""string"", ""Benutzername der buchenden Person (optional, Standard: angemeldeter Benutzer)"", false)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","416","Listet alle Benutzer der Installation auf. Gibt Benutzername, Anzeigename und E-Mail zurück.","""Listet alle Benutzer der Installation auf. Gibt Benutzername, Anzeigename und E-Mail zurück."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","420","Gibt die Gruppen zurück, in denen der aktuell angemeldete Benutzer Mitglied ist. Diese Gruppen steuern z.B. die Berechtigungen an Akten.","""Gibt die Gruppen zurück, in denen der aktuell angemeldete Benutzer Mitglied ist. Diese Gruppen steuern z.B. die Berechtigungen an Akten."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","424","Gibt die Ordnerstruktur einer Akte zurück. Jeder Ordner hat eine ID, einen Namen und ggf. Unterordner.","""Gibt die Ordnerstruktur einer Akte zurück. Jeder Ordner hat eine ID, einen Namen und ggf. Unterordner."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","426","ID der Akte","new ToolParameter(""caseId"", ""string"", ""ID der Akte"", true))));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","429","Erstellt einen neuen Ordner in einer Akte. Ohne parentFolderId wird der Ordner auf oberster Ebene erstellt. Für Unterordner zuerst list_case_folders aufrufen, um die parentFolderId zu ermitteln.","""Erstellt einen neuen Ordner in einer Akte. Ohne parentFolderId wird der Ordner auf oberster Ebene erstellt. Für Unterordner zuerst list_case_folders aufrufen, um die parentFolderId zu ermitteln."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","431","ID der Akte","new ToolParameter(""caseId"", ""string"", ""ID der Akte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","432","ID des übergeordneten Ordners (optional, ohne Angabe wird der Ordner auf oberster Ebene erstellt)","new ToolParameter(""parentFolderId"", ""string"", ""ID des übergeordneten Ordners (optional, ohne Angabe wird der Ordner auf oberster Ebene erstellt)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","433","Name des neuen Ordners","new ToolParameter(""name"", ""string"", ""Name des neuen Ordners"", true)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","437","Verschiebt ein Dokument in einen Ordner innerhalb derselben Akte.","""Verschiebt ein Dokument in einen Ordner innerhalb derselben Akte."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","439","ID des Dokuments","new ToolParameter(""documentId"", ""string"", ""ID des Dokuments"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","440","ID des Zielordners","new ToolParameter(""folderId"", ""string"", ""ID des Zielordners"", true)),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","444","Verschiebt ein Dokument in eine andere Akte. Das Dokument wird mit allen Etiketten in die Zielakte kopiert und aus der Quellakte gelöscht. Optional kann ein Zielordner und ein neuer Dateiname angegeben werden.","""Verschiebt ein Dokument in eine andere Akte. Das Dokument wird mit allen Etiketten in die Zielakte kopiert und aus der Quellakte gelöscht. Optional kann ein Zielordner und ein neuer Dateiname angegeben werden."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","446","ID des Dokuments","new ToolParameter(""documentId"", ""string"", ""ID des Dokuments"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","447","ID der Zielakte","new ToolParameter(""targetCaseId"", ""string"", ""ID der Zielakte"", true),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","448","ID des Zielordners in der Zielakte (optional)","new ToolParameter(""targetFolderId"", ""string"", ""ID des Zielordners in der Zielakte (optional)"", false),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\assistant\ToolRegistry.java","449","Neuer Dateiname (optional, ohne Angabe wird der bisherige Name verwendet)","new ToolParameter(""newFileName"", ""string"", ""Neuer Dateiname (optional, ohne Angabe wird der bisherige Name verwendet)"", false)),"
