"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1340","Standardschriftart für formatierte E-Mails und Notizen:","jLabel8.setText(""Standardschriftart für formatierte E-Mails und Notizen:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\VoipSipgateConfigurationDialog.java","696","Voice-over-IP - Einstellungen","setTitle(""Voice-over-IP - Einstellungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\VoipSoftphoneConfigurationDialog.java","737","Voice-over-IP - Einstellungen","setTitle(""Voice-over-IP - Einstellungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\VoipSoftphoneConfigurationDialog.java","786","Einstellungen werden nur für diesen Arbeitsplatz gespeichert","jLabel5.setText(""Einstellungen werden nur für diesen Arbeitsplatz gespeichert"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\WebHookSetupDialog.java","890","Passwort:","jLabel8.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\WordProcessorConfigurationDialog.java","718","Textverarbeitung auswählen","setTitle(""Textverarbeitung auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\WordProcessorConfigurationDialog.java","740","Primär zu verwendende Textverarbeitung auswählen.\n\nDie Einstellung ist spezifisch für dieses Gerät und den dort angemeldeten Nutzer.","jLabel4.setToolTipText(""Primär zu verwendende Textverarbeitung auswählen.\n\nDie Einstellung ist spezifisch für dieses Gerät und den dort angemeldeten Nutzer."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopGridLayoutDialog.java","116","Vorlage:","presetPanel.add(new JLabel(""Vorlage:""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopGridLayoutDialog.java","155","Zurücksetzen","JButton btnReset = new JButton(""Zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopGridLayoutDialog.java","325","Hinweis","""Hinweis"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1697","kompakte Darstellung ein/aus","toggleDueCompactView.setToolTipText(""kompakte Darstellung ein/aus"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1872","Akten-Etiketten","cmdTagFilter.setToolTipText(""Akten-Etiketten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1883","Dokument-Etiketten","cmdDocumentTagFilter.setToolTipText(""Dokument-Etiketten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1999","unbearbeitete Erwähnungen im Nachrichtencenter","lblUnreadInstantMessages.setToolTipText(""unbearbeitete Erwähnungen im Nachrichtencenter"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2064","0 Akten","lblArchiveFileCount.setToolTipText(""0 Akten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2070","0 Akten im Archiv","lblArchiveFileArchivedCount.setToolTipText(""0 Akten im Archiv"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2076","0 Adressbucheinträge","lblAddressCount.setToolTipText(""0 Adressbucheinträge"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2082","0 Dokumente","lblDocumentCount.setToolTipText(""0 Dokumente"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\GlobalSearchDialog.java","98","Suchen...","txtSearch.putClientProperty(""JTextField.placeholderText"", ""Suchen..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\GlobalSearchDialog.java","108","Akten","btnCases = createFilterButton(""Akten"", userSettings.getSettingAsBoolean(SETTING_FILTER_CASES, true));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\GlobalSearchDialog.java","447","%d Akten, %d Kalendereinträge, %d Adressen, %d archivierte Akten","lblStatus.setText(String.format(""%d Akten, %d Kalendereinträge, %d Adressen, %d archivierte Akten"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\GlobalSearchDialog.java","513","Fehler beim Navigieren: ","""Fehler beim Navigieren: "" + ex.getMessage(),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReminderEntryPanel.java","170","Bestätigen","""Bestätigen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReviewDueEntryPanelTransparent.java","978","auf einen späteren Termin verschieben","cmdPostpone.setToolTipText(""auf einen späteren Termin verschieben"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","1786","als PDF zum Kontakt speichern","mnuDuplicateDocumentAsPdf.setText(""als PDF zum Kontakt speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","1840","Notizen","jPanel19.setBorder(javax.swing.BorderFactory.createTitledBorder(""Notizen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","1898","Informationen per Copy & Paste-Assistent übernehmen","cmdAttributesFromClipboard.setToolTipText(""Informationen per Copy & Paste-Assistent übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","1906","neue Akte erstellen","cmdNewCase.setToolTipText(""neue Akte erstellen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2026","Vorname(n):","jLabel2.setText(""Vorname(n):"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2112","weitere Vornamen","txtFirstName2.setToolTipText(""weitere Vornamen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2297","Registergericht:","jLabel38.setText(""Registergericht:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2345","elektronische Rechnung","jPanel25.setBorder(javax.swing.BorderFactory.createTitledBorder(""elektronische Rechnung""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2350","Die Leitweg-ID ist ein Kennzeichen einer elektronischen Rechnung zur eindeutigen Adressierung von öffentlichen Auftraggebern in Deutschland.","jLabel54.setToolTipText(""Die Leitweg-ID ist ein Kennzeichen einer elektronischen Rechnung zur eindeutigen Adressierung von öffentlichen Auftraggebern in Deutschland."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2401","Straße:","jLabel4.setText(""Straße:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2403","PLZ:","jLabel5.setText(""PLZ:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2560","im Browser öffnen","cmdShowWebsite.setToolTipText(""im Browser öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2568","neues Fax senden","cmdNewFax.setToolTipText(""neues Fax senden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2703","Adressdaten aus beA übernehmen","cmdGetDataFromBea.setToolTipText(""Adressdaten aus beA übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2719","beA-Nachricht senden","cmdSendBea.setToolTipText(""beA-Nachricht senden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","2830","Bankverbindung","jPanel4.setBorder(javax.swing.BorderFactory.createTitledBorder(javax.swing.BorderFactory.createTitledBorder(""Bankverbindung"")));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3161","Dokumente","jTabbedPane1.addTab(""Dokumente"", new javax.swing.ImageIcon(getClass().getResource(""/icons/folder_documents.png"")), pnlDocuments); // NOI18N"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3163","Dokumente","jPanel6.setBorder(javax.swing.BorderFactory.createTitledBorder(javax.swing.BorderFactory.createTitledBorder(""Dokumente"")));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3305","Akten","jTabbedPane1.addTab(""Akten"", new javax.swing.ImageIcon(getClass().getResource(""/icons/folder.png"")), jPanel10); // NOI18N"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3344","Bearbeiten","cmdToEditMode.setToolTipText(""Bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3353","Speichern","cmdSave.setToolTipText(""Speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3361","Zurück","cmdBackToSearch.setToolTipText(""Zurück"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\AddressPanel.java","3394","Passwort per SMS senden","cmdNewSmsWithEncryptionPassword.setToolTipText(""Passwort per SMS senden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\CaseForContactEntryPanel.java","794","<html>Akte xxx/yy<br/>Rubrum<br/>Zeichen</html>","lblDescription.setText(""<html>Akte xxx/yy<br/>Rubrum<br/>Zeichen</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickAddressSearchPanel.java","822","öffnen","mnuOpenSelectedAddress.setText(""öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickAddressSearchPanel.java","823","gewählte Adresse öffnen","mnuOpenSelectedAddress.setToolTipText(""gewählte Adresse öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickAddressSearchPanel.java","842","löschen","mnuDeleteSelectedAddresses.setText(""löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickAddressSearchPanel.java","843","gewählte Adressen löschen","mnuDeleteSelectedAddresses.setToolTipText(""gewählte Adressen löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickAddressSearchPanel.java","858","Suchen","cmdQuickSearch.setToolTipText(""Suchen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickAddressSearchPanel.java","875","Liste nach LibreOffice exportieren","cmdExport.setToolTipText(""Liste nach LibreOffice exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","829","neuer Kontakt (Schnellerfassung)","setTitle(""neuer Kontakt (Schnellerfassung)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","856","Vorname:","jLabel2.setText(""Vorname:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","860","Titel:","jLabel25.setText(""Titel:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","1012","Straße:","jLabel4.setText(""Straße:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","1014","PLZ:","jLabel5.setText(""PLZ:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","1171","Notizen","jPanel19.setBorder(javax.swing.BorderFactory.createTitledBorder(""Notizen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\addresses\QuickCreateAddressDialog.java","1198","Informationen per Copy & Paste-Assistent übernehmen","cmdAttributesFromClipboard.setToolTipText(""Informationen per Copy & Paste-Assistent übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\CreateNewCaseFromScanPanel.java","704","neue Akte erstellen","lblNewCase.setText(""neue Akte erstellen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\CreateNewCaseFromScanPanel.java","709","neue Akte aus diesem Scan anlegen","cmdNewCase.setToolTipText(""neue Akte aus diesem Scan anlegen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\DocumentPreviewTooLarge.java","717","Das Dokument ist zu groß für eine Vorschau.","lblHint.setText(""Das Dokument ist zu groß für eine Vorschau."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\DocumentPreviewTooLarge.java","720","Einstellungen anpassen","cmdPreviewSettings.setText(""Einstellungen anpassen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\DocumentPreviewTooLarge.java","728","Vorschau laden","cmdForcePreview.setText(""Vorschau laden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\EditScanPanel.java","785","aus dem Scaneingang löschen","cmdDeleteScan.setToolTipText(""aus dem Scaneingang löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\GenericScanActionsPanel.java","767","Scan zur Akte speichern","cmdRename.setToolTipText(""Scan zur Akte speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\GenericScanActionsPanel.java","775","Scan zur Akte speichern","cmdDelete.setToolTipText(""Scan zur Akte speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\NewDocumentNameDialog.java","779","Unterordner erstellen","mnuNewFolder.setText(""Unterordner erstellen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\NewDocumentNameDialog.java","788","Akte suchen","setTitle(""Akte suchen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\NewDocumentNameDialog.java","821","neuer Dokumentname:","jLabel2.setText(""neuer Dokumentname:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\PDFSplitDialog.java","745","PDF-Dokument aufteilen","setTitle(""PDF-Dokument aufteilen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\PDFSplitDialog.java","761","In Teildokumente mit maximal ... Seiten aufteilen.","jLabel4.setText(""In Teildokumente mit maximal ... Seiten aufteilen."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\SaveDocumentsLocallyDialog.java","725","Dokument lokal speichern","setTitle(""Dokument lokal speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\SaveScanToCasePanel.java","772","Scan zur Akte speichern","cmdSaveMessageAttachmentsOnly.setToolTipText(""Scan zur Akte speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1663","löschen","mnuDelete.setText(""löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1681","Akte suchen und zuordnen","mnuSaveToCase.setText(""Akte suchen und zuordnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1690","lokalen Eingangsordner auswählen","mnuSelectLocalFolder.setToolTipText(""lokalen Eingangsordner auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1698","zurücksetzen","mnuDeactivateLocalFolder.setText(""zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1699","deaktiviert den lokalen Eingangsordner","mnuDeactivateLocalFolder.setToolTipText(""deaktiviert den lokalen Eingangsordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1714","Aktualisieren","cmdRefresh.setToolTipText(""Aktualisieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1722","Ordner auf diesem Gerät überwachen","cmdLocalUploadDir.setToolTipText(""Ordner auf diesem Gerät überwachen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1734","nach Zuordnung löschen","chkDeleteAfterAction.setText(""nach Zuordnung löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\ScannerPanel.java","1735","Dokument nach Übernahme in eine Akte aus dem Scaneingang löschen","chkDeleteAfterAction.setToolTipText(""Dokument nach Übernahme in eine Akte aus dem Scaneingang löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\SearchAndAssignDialog.java","976","Unterordner erstellen","mnuNewFolder.setText(""Unterordner erstellen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\SearchAndAssignDialog.java","985","Akte suchen","setTitle(""Akte suchen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\SearchAndAssignDialog.java","999","Suchen","cmdQuickSearch.setToolTipText(""Suchen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\HtmlPanel.java","804","Notizdatei.html","lblFileName.setText(""Notizdatei.html"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","828","Vorschau","jTabbedPane1.addTab(""Vorschau"", jScrollPane1);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImageScrollingPanel.java","1011","alle Seiten des Dokuments um 90° nach rechts drehen","cmdRotateRight.setToolTipText(""alle Seiten des Dokuments um 90° nach rechts drehen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImageScrollingPanel.java","1019","alle Seiten des Dokuments um 90° nach links drehen","cmdRotateLeft.setToolTipText(""alle Seiten des Dokuments um 90° nach links drehen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImageScrollingPanel.java","1072","E-Rechnung (HTML)","tabs.addTab(""E-Rechnung (HTML)"", pnlInvoice);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImageScrollingPanel.java","1091","E-Rechnung (XML)","tabs.addTab(""E-Rechnung (XML)"", pnlInvoiceXml);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfPageImage.java","767","Ausgewählte Seite entfernen","cmdDeletePage.setToolTipText(""Ausgewählte Seite entfernen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\SoundplayerPanel.java","821","neues Dokument","cmdNewDocument.setText(""neues Dokument"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\SoundplayerPanel.java","822","Neues Dokument aus Vorlage erstellen und das Ergebnis dieses Dialogs übergeben. \nDie Vorlage benötigt den Platzhalter {{INGO_TEXT}}.","cmdNewDocument.setToolTipText(""Neues Dokument aus Vorlage erstellen und das Ergebnis dieses Dialogs übergeben. \nDie Vorlage benötigt den Platzhalter {{INGO_TEXT}}."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\SoundplayerPanel.java","840","Memo durch weitere Spracheingabe weiterführen","cmdContinueRecording.setToolTipText(""Memo durch weitere Spracheingabe weiterführen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\XjustizPanel.java","730","XJustiz-Viewer öffnen","cmdOpenXjustizViewer.setToolTipText(""XJustiz-Viewer öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\XRechnungPanel.java","720","E-Rechnung (HTML)","tabs.addTab(""E-Rechnung (HTML)"", jScrollPane1);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\XRechnungPanel.java","725","E-Rechnung (XML)","tabs.addTab(""E-Rechnung (XML)"", jScrollPane2);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressDocumentFromTemplateDialog.java","990","Beteiligte","tabPlaceholders.addTab(""Beteiligte"", jPanel7);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressDocumentFromTemplateDialog.java","1003","Bearbeiten der Platzhalterwerte durch Doppelklick möglich","tblPlaceHolders.setToolTipText(""Bearbeiten der Platzhalterwerte durch Doppelklick möglich"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressDocumentFromTemplateDialog.java","1046","Briefkopf & Vorlage","jPanel1.setBorder(javax.swing.BorderFactory.createTitledBorder(""Briefkopf & Vorlage""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressDocumentFromTemplateDialog.java","1054","Vorlage:","jLabel3.setText(""Vorlage:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressDocumentFromTemplateDialog.java","1186","Erstellen und Öffnen","cmdAddAndOpen.setText(""Erstellen und Öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressSearchDialog.java","820","Suchen","cmdQuickSearch.setToolTipText(""Suchen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressSearchDialog.java","877","Mandant","cmbRefType.setModel(new javax.swing.DefaultComboBoxModel<>(new String[] { ""Mandant"", ""Gegner"", ""Dritte"" }));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddAddressSearchDialog.java","884","hinzufügen als:","jLabel2.setText(""hinzufügen als:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1122","Wiedervorlage / Frist","jPanel4.setBorder(javax.swing.BorderFactory.createTitledBorder(""Wiedervorlage / Frist""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1161","Doppelklick um heutiges Datum zu übernehmen","txtReviewDateField.setToolTipText(""Doppelklick um heutiges Datum zu übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1259","Beteiligte","tabPlaceholders.addTab(""Beteiligte"", jPanel7);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1272","Bearbeiten der Platzhalterwerte durch Doppelklick möglich","tblPlaceHolders.setToolTipText(""Bearbeiten der Platzhalterwerte durch Doppelklick möglich"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1319","Briefkopf & Vorlage","jPanel1.setBorder(javax.swing.BorderFactory.createTitledBorder(""Briefkopf & Vorlage""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1327","Vorlage:","jLabel3.setText(""Vorlage:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddDocumentFromTemplateDialog.java","1500","Erstellen und Öffnen","cmdAddAndOpen.setText(""Erstellen und Öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddNoteFrame.java","1047","Notiz:","jLabel1.setText(""Notiz:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddNoteFrame.java","1087","Wiedervorlage / Frist","jPanel4.setBorder(javax.swing.BorderFactory.createTitledBorder(""Wiedervorlage / Frist""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddNoteFrame.java","1126","Doppelklick um heutiges Datum zu übernehmen","txtReviewDateField.setToolTipText(""Doppelklick um heutiges Datum zu übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddNoteFrame.java","1206","Aktenetikett:","chkCaseTagging.setText(""Aktenetikett:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddNoteFrame.java","1210","Dokumentetikett:","chkDocumentTagging.setText(""Dokumentetikett:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddVoiceMemoDialog.java","853","Auswahl löschen","cmdDeleteSelection.setToolTipText(""Auswahl löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\AddVoiceMemoDialog.java","870","Aufnahme speichern","cmdAddDocument.setText(""Aufnahme speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","920","Akte archivieren - Prüfergebnis","setTitle(""Akte archivieren - Prüfergebnis"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","942","Akte archivieren","cmdArchive.setText(""Akte archivieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","966","schließen","chkTimesheets.setText(""schließen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","987","Aktenkonto: Fremdgeld nicht ausgeglichen","lblEscrow.setText(""Aktenkonto: Fremdgeld nicht ausgeglichen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","989","Aktenkonto: Auslagen nicht ausgeglichen","lblExpenditures.setText(""Aktenkonto: Auslagen nicht ausgeglichen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","998","Nachrichten: unerledigte Erwähnungen","lblMessages.setText(""Nachrichten: unerledigte Erwähnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchivalDialog.java","1007","nicht abgeschlossene Zahlungen","lblPayments.setText(""nicht abgeschlossene Zahlungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2465","in andere Akte verschieben","mnuMoveReviewToOtherCase.setText(""in andere Akte verschieben"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2474","bearbeiten","mnuEditReview.setText(""bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2483","entfernen","mnuRemoveReview.setText(""entfernen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2492","als PDF zur Akte speichern","mnuDuplicateDocumentAsPdf.setText(""als PDF zur Akte speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2511","öffnen","mnuOpenDocument.setText(""öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2520","öffnen mit...","mnuOpenDocumentWith.setText(""öffnen mit..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2543","lokal speichern","mnuSaveDocumentsLocally.setText(""lokal speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2564","in andere Akte kopieren","mnuCopyDocumentToOtherCase.setText(""in andere Akte kopieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2573","in andere Akte verschieben","mnuMoveDocumentToOtherCase.setText(""in andere Akte verschieben"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2624","Favoritendokument an/aus","mnuToggleFavorite.setText(""Favoritendokument an/aus"");"
